"","spoilage_type","scenario","day","mean","sd"
"388","ppc","NB_MeanSpoilType_LT","3",0.470143022001574,2.28668919862765
"389","ppc","NB_MeanSpoilType_LT","4",1.43368161669219,2.79725958253356
"390","ppc","NB_MeanSpoilType_LT","5",2.34610374700008,3.10779197616577
"391","ppc","NB_MeanSpoilType_LT","6",3.14226962173465,3.25647585711582
"392","ppc","NB_MeanSpoilType_LT","7",3.76046392438615,3.251937430101
"393","ppc","NB_MeanSpoilType_LT","8",4.27381550615068,3.21150738939262
"394","ppc","NB_MeanSpoilType_LT","9",4.71801225928074,3.17073595790561
"395","ppc","NB_MeanSpoilType_LT","10",5.08135316673611,3.12134505586024
"396","ppc","NB_MeanSpoilType_LT","11",5.38311983662943,3.05149245867739
"397","ppc","NB_MeanSpoilType_LT","12",5.64439101451944,2.97977676885827
"398","ppc","NB_MeanSpoilType_LT","13",5.87228561050263,2.90720526590827
"399","ppc","NB_MeanSpoilType_LT","14",6.07902694629142,2.84455237465519
"400","ppc","NB_MeanSpoilType_LT","15",6.25305399004004,2.78345616143547
"401","ppc","NB_MeanSpoilType_LT","16",6.39572734824116,2.7209996545902
"402","ppc","NB_MeanSpoilType_LT","17",6.51970368827626,2.65779921027933
"403","ppc","NB_MeanSpoilType_LT","18",6.63328763703777,2.60335580973743
"404","ppc","NB_MeanSpoilType_LT","19",6.72872570089468,2.54777033681991
"405","ppc","NB_MeanSpoilType_LT","20",6.81098285153377,2.49646693774629
"406","ppc","NB_MeanSpoilType_LT","21",6.88422572132558,2.45089390336659
"407","ppc","NB_MeanSpoilType_LT","22",6.94477277709042,2.40778487101384
"408","ppc","NB_MeanSpoilType_LT","23",7.00381418503071,2.36575339284733
"409","ppc","NB_MeanSpoilType_LT","24",7.05862757435336,2.32630334348639
"410","ppc","NB_MeanSpoilType_LT","25",7.10897189465749,2.29070754822088
"411","ppc","NB_MeanSpoilType_LT","26",7.15430700197207,2.25510036686426
"412","ppc","NB_MeanSpoilType_LT","27",7.19050790575428,2.22127500571187
"413","ppc","NB_MeanSpoilType_LT","28",7.22142618054185,2.18826571933395
"414","ppc","NB_MeanSpoilType_LT","29",7.24964923492791,2.15764599405711
"415","ppc","NB_MeanSpoilType_LT","30",7.27594943732041,2.12956207256374
"416","ppc","NB_MeanSpoilType_LT","31",7.30115839262993,2.10426078180683
"417","ppc","NB_MeanSpoilType_LT","32",7.3249416111237,2.08157870236496
"418","ppc","NB_MeanSpoilType_LT","33",7.34575395172388,2.06008053946116
"419","ppc","NB_MeanSpoilType_LT","34",7.36565384829932,2.04033246850582
"420","ppc","NB_MeanSpoilType_LT","35",7.38236393338686,2.02162256627433
"421","ppc","NB_WorstPPCVSL434_CT","1",-0.826604728814865,0.89721231373096
"422","ppc","NB_WorstPPCVSL434_CT","2",0.492445741726062,1.24967215734673
"423","ppc","NB_WorstPPCVSL434_CT","3",2.82474398238017,1.63637776869673
"424","ppc","NB_WorstPPCVSL434_CT","4",4.83491904620217,2.45514055298901
"425","ppc","NB_WorstPPCVSL434_CT","5",5.68035510103389,2.10680706525365
"426","ppc","NB_WorstPPCVSL434_CT","6",6.36380968488948,1.6680000927887
"427","ppc","NB_WorstPPCVSL434_CT","7",6.98608920028924,1.2794109711586
"428","ppc","NB_WorstPPCVSL434_CT","8",7.45101959250526,0.9029304366858
"429","ppc","NB_WorstPPCVSL434_CT","9",7.75103169207149,0.569025457265773
"430","ppc","NB_WorstPPCVSL434_CT","10",7.92623028099792,0.365430367939932
"431","ppc","NB_WorstPPCVSL434_CT","11",7.99918957557882,0.342329851144568
"432","ppc","NB_WorstPPCVSL434_CT","12",8.01849076571839,0.364758093068489
"433","ppc","NB_WorstPPCVSL434_CT","13",8.02178093029302,0.371336858444842
"434","ppc","NB_WorstPPCVSL434_CT","14",8.02178093029302,0.371336858444842
"435","ppc","NB_WorstPPCVSL434_CT","15",8.02178093029302,0.371336858444842
"436","ppc","NB_WorstPPCVSL434_CT","16",8.02178093029302,0.371336858444842
"437","ppc","NB_WorstPPCVSL434_CT","17",8.02178093029302,0.371336858444842
"438","ppc","NB_WorstPPCVSL434_CT","18",8.02178093029302,0.371336858444842
"439","ppc","NB_WorstPPCVSL434_CT","19",8.02178093029302,0.371336858444842
"440","ppc","NB_WorstPPCVSL434_CT","20",8.02178093029302,0.371336858444842
"441","ppc","NB_WorstPPCVSL434_CT","21",8.02178093029302,0.371336858444842
"442","ppc","NB_WorstPPCVSL434_CT","22",8.02178093029302,0.371336858444842
"443","ppc","NB_WorstPPCVSL434_CT","23",8.02178093029302,0.371336858444842
"444","ppc","NB_WorstPPCVSL434_CT","24",8.02178093029302,0.371336858444842
"445","ppc","NB_WorstPPCVSL434_CT","25",8.02178093029302,0.371336858444842
"446","ppc","NB_WorstPPCVSL434_CT","26",8.02178093029302,0.371336858444842
"447","ppc","NB_WorstPPCVSL434_CT","27",8.02178093029302,0.371336858444842
"448","ppc","NB_WorstPPCVSL434_CT","28",8.02178093029302,0.371336858444842
"449","ppc","NB_WorstPPCVSL434_CT","29",8.02178093029302,0.371336858444842
"450","ppc","NB_WorstPPCVSL434_CT","30",8.02178093029302,0.371336858444842
"451","ppc","NB_WorstPPCVSL434_CT","31",8.02178093029302,0.371336858444842
"452","ppc","NB_WorstPPCVSL434_CT","32",8.02178093029302,0.371336858444842
"453","ppc","NB_WorstPPCVSL434_CT","33",8.02178093029302,0.371336858444842
"454","ppc","NB_WorstPPCVSL434_CT","34",8.02178093029302,0.371336858444842
"455","ppc","NB_WorstPPCVSL434_CT","35",8.02178093029302,0.371336858444842
"456","ppc","NB_WorstPPCVSL434_LT","1",-1.1443910258711,0.986527125902914
"457","ppc","NB_WorstPPCVSL434_LT","2",-0.46948259456822,1.65843735549651
"458","ppc","NB_WorstPPCVSL434_LT","3",0.368821321127481,2.21475639378953
"459","ppc","NB_WorstPPCVSL434_LT","4",1.28622360640112,2.70873741106854
"460","ppc","NB_WorstPPCVSL434_LT","5",2.14878526825264,3.03614329553456
"461","ppc","NB_WorstPPCVSL434_LT","6",2.88659638931525,3.24190025232059
"462","ppc","NB_WorstPPCVSL434_LT","7",3.48715488472098,3.32860921128391
"463","ppc","NB_WorstPPCVSL434_LT","8",3.99770673939823,3.36348835409547
"464","ppc","NB_WorstPPCVSL434_LT","9",4.42688840928131,3.3584473641941
"465","ppc","NB_WorstPPCVSL434_LT","10",4.78614025073124,3.32691068539619
"466","ppc","NB_WorstPPCVSL434_LT","11",5.09526634920161,3.28121271007304
"467","ppc","NB_WorstPPCVSL434_LT","12",5.36767196592308,3.23219865167215
"468","ppc","NB_WorstPPCVSL434_LT","13",5.60042022722203,3.177514377355
"469","ppc","NB_WorstPPCVSL434_LT","14",5.80502603971281,3.1254901914475
"470","ppc","NB_WorstPPCVSL434_LT","15",5.97953377010778,3.0726538105403
"471","ppc","NB_WorstPPCVSL434_LT","16",6.12926550030497,3.0187327394773
"472","ppc","NB_WorstPPCVSL434_LT","17",6.25897342309025,2.96414215330361
"473","ppc","NB_WorstPPCVSL434_LT","18",6.37283572516034,2.91178262568553
"474","ppc","NB_WorstPPCVSL434_LT","19",6.47715649152237,2.86274443551145
"475","ppc","NB_WorstPPCVSL434_LT","20",6.57065484291219,2.81645195699217
"476","ppc","NB_WorstPPCVSL434_LT","21",6.65258177442071,2.77449493816767
"477","ppc","NB_WorstPPCVSL434_LT","22",6.72440476001671,2.73602230090318
"478","ppc","NB_WorstPPCVSL434_LT","23",6.78826319926833,2.70082488013836
"479","ppc","NB_WorstPPCVSL434_LT","24",6.84530959687432,2.66787626013893
"480","ppc","NB_WorstPPCVSL434_LT","25",6.89587296333782,2.63671111093715
"481","ppc","NB_WorstPPCVSL434_LT","26",6.94333226043351,2.60816586324102
"482","ppc","NB_WorstPPCVSL434_LT","27",6.98389791953146,2.5817895711025
"483","ppc","NB_WorstPPCVSL434_LT","28",7.01911930746014,2.55670306972632
"484","ppc","NB_WorstPPCVSL434_LT","29",7.04980699382241,2.53305084004468
"485","ppc","NB_WorstPPCVSL434_LT","30",7.07583171203943,2.51000888997406
"486","ppc","NB_WorstPPCVSL434_LT","31",7.10011470386329,2.48869717902994
"487","ppc","NB_WorstPPCVSL434_LT","32",7.12189990897699,2.46856215113552
"488","ppc","NB_WorstPPCVSL434_LT","33",7.14129616052507,2.4490561524889
"489","ppc","NB_WorstPPCVSL434_LT","34",7.15954598333597,2.43022978077963
"490","ppc","NB_WorstPPCVSL434_LT","35",7.17528850869325,2.41095065487429
"491","ppc","TB_MeanSpoilType_CT","1",-0.765736555469529,0.979387390791334
"492","ppc","TB_MeanSpoilType_CT","2",0.510904211470933,1.35617832809833
"493","ppc","TB_MeanSpoilType_CT","3",3.00983075809095,1.55050398527345
"494","ppc","TB_MeanSpoilType_CT","4",5.17446014152108,2.39386775059973
"495","ppc","TB_MeanSpoilType_CT","5",5.96303776323247,2.01441239155707
"496","ppc","TB_MeanSpoilType_CT","6",6.59761738237584,1.57707624888196
"497","ppc","TB_MeanSpoilType_CT","7",7.14925325098059,1.18795439058105
"498","ppc","TB_MeanSpoilType_CT","8",7.54625558426059,0.829364965707948
"499","ppc","TB_MeanSpoilType_CT","9",7.78719557029777,0.526890540354803
"500","ppc","TB_MeanSpoilType_CT","10",7.92364037550077,0.351347873993113
"501","ppc","TB_MeanSpoilType_CT","11",7.97464512714574,0.311358219195872
"502","ppc","TB_MeanSpoilType_CT","12",7.98931437684799,0.327733228421348
"503","ppc","TB_MeanSpoilType_CT","13",7.99089275910861,0.33222153457051
"504","ppc","TB_MeanSpoilType_CT","14",7.99089275910861,0.33222153457051
"505","ppc","TB_MeanSpoilType_CT","15",7.99089275910861,0.33222153457051
"506","ppc","TB_MeanSpoilType_CT","16",7.99089275910861,0.33222153457051
"507","ppc","TB_MeanSpoilType_CT","17",7.99089275910861,0.33222153457051
"508","ppc","TB_MeanSpoilType_CT","18",7.99089275910861,0.33222153457051
"509","ppc","TB_MeanSpoilType_CT","19",7.99089275910861,0.33222153457051
"510","ppc","TB_MeanSpoilType_CT","20",7.99089275910861,0.33222153457051
"511","ppc","TB_MeanSpoilType_CT","21",7.99089275910861,0.33222153457051
"512","ppc","TB_MeanSpoilType_CT","22",7.99089275910861,0.33222153457051
"513","ppc","TB_MeanSpoilType_CT","23",7.99089275910861,0.33222153457051
"514","ppc","TB_MeanSpoilType_CT","24",7.99089275910861,0.33222153457051
"515","ppc","TB_MeanSpoilType_CT","25",7.99089275910861,0.33222153457051
"516","ppc","TB_MeanSpoilType_CT","26",7.99089275910861,0.33222153457051
"517","ppc","TB_MeanSpoilType_CT","27",7.99089275910861,0.33222153457051
"518","ppc","TB_MeanSpoilType_CT","28",7.99089275910861,0.33222153457051
"519","ppc","TB_MeanSpoilType_CT","29",7.99089275910861,0.33222153457051
"520","ppc","TB_MeanSpoilType_CT","30",7.99089275910861,0.33222153457051
"521","ppc","TB_MeanSpoilType_CT","31",7.99089275910861,0.33222153457051
"522","ppc","TB_MeanSpoilType_CT","32",7.99089275910861,0.33222153457051
"523","ppc","TB_MeanSpoilType_CT","33",7.99089275910861,0.33222153457051
"524","ppc","TB_MeanSpoilType_CT","34",7.99089275910861,0.33222153457051
"525","ppc","TB_MeanSpoilType_CT","35",7.99089275910861,0.33222153457051
"526","ppc","TB_MeanSpoilType_LT","1",-1.0717581260032,1.00381325302604
"527","ppc","TB_MeanSpoilType_LT","2",-0.394395838098549,1.69300316812111
"528","ppc","TB_MeanSpoilType_LT","3",0.470143022001574,2.28668919862765
"529","ppc","TB_MeanSpoilType_LT","4",1.43368161669219,2.79725958253356
"530","ppc","TB_MeanSpoilType_LT","5",2.34610374700008,3.10779197616577
"531","ppc","TB_MeanSpoilType_LT","6",3.14226962173465,3.25647585711582
"532","ppc","TB_MeanSpoilType_LT","7",3.76046392438615,3.251937430101
"533","ppc","TB_MeanSpoilType_LT","8",4.27381550615068,3.21150738939262
"534","ppc","TB_MeanSpoilType_LT","9",4.71801225928074,3.17073595790561
"535","ppc","TB_MeanSpoilType_LT","10",5.08135316673611,3.12134505586024
"536","ppc","TB_MeanSpoilType_LT","11",5.38311983662943,3.05149245867739
"537","ppc","TB_MeanSpoilType_LT","12",5.64439101451944,2.97977676885827
"538","ppc","TB_MeanSpoilType_LT","13",5.87228561050263,2.90720526590827
"539","ppc","TB_MeanSpoilType_LT","14",6.07902694629142,2.84455237465519
"540","ppc","TB_MeanSpoilType_LT","15",6.25305399004004,2.78345616143547
"541","ppc","TB_MeanSpoilType_LT","16",6.39572734824116,2.7209996545902
"542","ppc","TB_MeanSpoilType_LT","17",6.51970368827626,2.65779921027933
"543","ppc","TB_MeanSpoilType_LT","18",6.63328763703777,2.60335580973743
"544","ppc","TB_MeanSpoilType_LT","19",6.72872570089468,2.54777033681991
"545","ppc","TB_MeanSpoilType_LT","20",6.81098285153377,2.49646693774629
"546","ppc","TB_MeanSpoilType_LT","21",6.88422572132558,2.45089390336659
"547","ppc","TB_MeanSpoilType_LT","22",6.94477277709042,2.40778487101384
"548","ppc","TB_MeanSpoilType_LT","23",7.00381418503071,2.36575339284733
"549","ppc","TB_MeanSpoilType_LT","24",7.05862757435336,2.32630334348639
"550","ppc","TB_MeanSpoilType_LT","25",7.10897189465749,2.29070754822088
"551","ppc","TB_MeanSpoilType_LT","26",7.15430700197207,2.25510036686426
"552","ppc","TB_MeanSpoilType_LT","27",7.19050790575428,2.22127500571187
"553","ppc","TB_MeanSpoilType_LT","28",7.22142618054185,2.18826571933395
"554","ppc","TB_MeanSpoilType_LT","29",7.24964923492791,2.15764599405711
"555","ppc","TB_MeanSpoilType_LT","30",7.27594943732041,2.12956207256374
"556","ppc","TB_MeanSpoilType_LT","31",7.30115839262993,2.10426078180683
"557","ppc","TB_MeanSpoilType_LT","32",7.3249416111237,2.08157870236496
"558","ppc","TB_MeanSpoilType_LT","33",7.34575395172388,2.06008053946116
"559","ppc","TB_MeanSpoilType_LT","34",7.36565384829932,2.04033246850582
"560","ppc","TB_MeanSpoilType_LT","35",7.38236393338686,2.02162256627433
"561","ppc","TB_WorstPPCVSL434_CT","1",-0.826604728814865,0.89721231373096
"562","ppc","TB_WorstPPCVSL434_CT","2",0.492445741726062,1.24967215734673
"563","ppc","TB_WorstPPCVSL434_CT","3",2.82474398238017,1.63637776869673
"564","ppc","TB_WorstPPCVSL434_CT","4",4.83491904620217,2.45514055298901
"565","ppc","TB_WorstPPCVSL434_CT","5",5.68035510103389,2.10680706525365
"566","ppc","TB_WorstPPCVSL434_CT","6",6.36380968488948,1.6680000927887
"567","ppc","TB_WorstPPCVSL434_CT","7",6.98608920028924,1.2794109711586
"568","ppc","TB_WorstPPCVSL434_CT","8",7.45101959250526,0.9029304366858
"569","ppc","TB_WorstPPCVSL434_CT","9",7.75103169207149,0.569025457265773
"570","ppc","TB_WorstPPCVSL434_CT","10",7.92623028099792,0.365430367939932
"571","ppc","TB_WorstPPCVSL434_CT","11",7.99918957557882,0.342329851144568
"572","ppc","TB_WorstPPCVSL434_CT","12",8.01849076571839,0.364758093068489
"573","ppc","TB_WorstPPCVSL434_CT","13",8.02178093029302,0.371336858444842
"574","ppc","TB_WorstPPCVSL434_CT","14",8.02178093029302,0.371336858444842
"575","ppc","TB_WorstPPCVSL434_CT","15",8.02178093029302,0.371336858444842
"576","ppc","TB_WorstPPCVSL434_CT","16",8.02178093029302,0.371336858444842
"577","ppc","TB_WorstPPCVSL434_CT","17",8.02178093029302,0.371336858444842
"578","ppc","TB_WorstPPCVSL434_CT","18",8.02178093029302,0.371336858444842
"579","ppc","TB_WorstPPCVSL434_CT","19",8.02178093029302,0.371336858444842
"580","ppc","TB_WorstPPCVSL434_CT","20",8.02178093029302,0.371336858444842
"581","ppc","TB_WorstPPCVSL434_CT","21",8.02178093029302,0.371336858444842
"582","ppc","TB_WorstPPCVSL434_CT","22",8.02178093029302,0.371336858444842
"583","ppc","TB_WorstPPCVSL434_CT","23",8.02178093029302,0.371336858444842
"584","ppc","TB_WorstPPCVSL434_CT","24",8.02178093029302,0.371336858444842
"585","ppc","TB_WorstPPCVSL434_CT","25",8.02178093029302,0.371336858444842
"586","ppc","TB_WorstPPCVSL434_CT","26",8.02178093029302,0.371336858444842
"587","ppc","TB_WorstPPCVSL434_CT","27",8.02178093029302,0.371336858444842
"588","ppc","TB_WorstPPCVSL434_CT","28",8.02178093029302,0.371336858444842
"589","ppc","TB_WorstPPCVSL434_CT","29",8.02178093029302,0.371336858444842
"590","ppc","TB_WorstPPCVSL434_CT","30",8.02178093029302,0.371336858444842
"591","ppc","TB_WorstPPCVSL434_CT","31",8.02178093029302,0.371336858444842
"592","ppc","TB_WorstPPCVSL434_CT","32",8.02178093029302,0.371336858444842
"593","ppc","TB_WorstPPCVSL434_CT","33",8.02178093029302,0.371336858444842
"594","ppc","TB_WorstPPCVSL434_CT","34",8.02178093029302,0.371336858444842
"595","ppc","TB_WorstPPCVSL434_CT","35",8.02178093029302,0.371336858444842
"596","ppc","TB_WorstPPCVSL434_LT","1",-1.1443910258711,0.986527125902914
"597","ppc","TB_WorstPPCVSL434_LT","2",-0.46948259456822,1.65843735549651
"598","ppc","TB_WorstPPCVSL434_LT","3",0.368821321127481,2.21475639378953
"599","ppc","TB_WorstPPCVSL434_LT","4",1.28622360640112,2.70873741106854
"600","ppc","TB_WorstPPCVSL434_LT","5",2.14878526825264,3.03614329553456
"601","ppc","TB_WorstPPCVSL434_LT","6",2.88659638931525,3.24190025232059
"602","ppc","TB_WorstPPCVSL434_LT","7",3.48715488472098,3.32860921128391
"603","ppc","TB_WorstPPCVSL434_LT","8",3.99770673939823,3.36348835409547
"604","ppc","TB_WorstPPCVSL434_LT","9",4.42688840928131,3.3584473641941
"605","ppc","TB_WorstPPCVSL434_LT","10",4.78614025073124,3.32691068539619
"606","ppc","TB_WorstPPCVSL434_LT","11",5.09526634920161,3.28121271007304
"607","ppc","TB_WorstPPCVSL434_LT","12",5.36767196592308,3.23219865167215
"608","ppc","TB_WorstPPCVSL434_LT","13",5.60042022722203,3.177514377355
"609","ppc","TB_WorstPPCVSL434_LT","14",5.80502603971281,3.1254901914475
"610","ppc","TB_WorstPPCVSL434_LT","15",5.97953377010778,3.0726538105403
"611","ppc","TB_WorstPPCVSL434_LT","16",6.12926550030497,3.0187327394773
"612","ppc","TB_WorstPPCVSL434_LT","17",6.25897342309025,2.96414215330361
"613","ppc","TB_WorstPPCVSL434_LT","18",6.37283572516034,2.91178262568553
"614","ppc","TB_WorstPPCVSL434_LT","19",6.47715649152237,2.86274443551145
"615","ppc","TB_WorstPPCVSL434_LT","20",6.57065484291219,2.81645195699217
"616","ppc","TB_WorstPPCVSL434_LT","21",6.65258177442071,2.77449493816767
"617","ppc","TB_WorstPPCVSL434_LT","22",6.72440476001671,2.73602230090318
"618","ppc","TB_WorstPPCVSL434_LT","23",6.78826319926833,2.70082488013836
"619","ppc","TB_WorstPPCVSL434_LT","24",6.84530959687432,2.66787626013893
"620","ppc","TB_WorstPPCVSL434_LT","25",6.89587296333782,2.63671111093715
"621","ppc","TB_WorstPPCVSL434_LT","26",6.94333226043351,2.60816586324102
"622","ppc","TB_WorstPPCVSL434_LT","27",6.98389791953146,2.5817895711025
"623","ppc","TB_WorstPPCVSL434_LT","28",7.01911930746014,2.55670306972632
"624","ppc","TB_WorstPPCVSL434_LT","29",7.04980699382241,2.53305084004468
"625","ppc","TB_WorstPPCVSL434_LT","30",7.07583171203943,2.51000888997406
"626","ppc","TB_WorstPPCVSL434_LT","31",7.10011470386329,2.48869717902994
"627","ppc","TB_WorstPPCVSL434_LT","32",7.12189990897699,2.46856215113552
"628","ppc","TB_WorstPPCVSL434_LT","33",7.14129616052507,2.4490561524889
"629","ppc","TB_WorstPPCVSL434_LT","34",7.15954598333597,2.43022978077963
"630","ppc","TB_WorstPPCVSL434_LT","35",7.17528850869325,2.41095065487429
"631","spore","MB_BestPPCVSL436_CT","1",-1.51521291593784,0.892384200149431
"632","spore","MB_BestPPCVSL436_CT","2",-1.48610801838629,0.907842840005964
"633","spore","MB_BestPPCVSL436_CT","3",-1.41907163208173,0.950836577471895
"634","spore","MB_BestPPCVSL436_CT","4",-1.32189665375279,1.02870017680245
"635","spore","MB_BestPPCVSL436_CT","5",-1.20660936937776,1.14384766615498
"636","spore","MB_BestPPCVSL436_CT","6",-1.07395866874979,1.2877626877221
"637","spore","MB_BestPPCVSL436_CT","7",-0.924445136281637,1.43370783285101
"638","spore","MB_BestPPCVSL436_CT","8",-0.763695114360041,1.56403697516428
"639","spore","MB_BestPPCVSL436_CT","9",-0.592319011620383,1.69101740067093
"640","spore","MB_BestPPCVSL436_CT","10",-0.41003865177646,1.82076242959398
"641","spore","MB_BestPPCVSL436_CT","11",-0.218964568206265,1.94189640856304
"642","spore","MB_BestPPCVSL436_CT","12",-0.0248347742693361,2.05699442015516
"643","spore","MB_BestPPCVSL436_CT","13",0.169789655336209,2.16232941467874
"644","spore","MB_BestPPCVSL436_CT","14",0.366286809956765,2.26025193737798
"645","spore","MB_BestPPCVSL436_CT","15",0.56567313235545,2.35677933615977
"646","spore","MB_BestPPCVSL436_CT","16",0.765139160517551,2.44858279136768
"647","spore","MB_BestPPCVSL436_CT","17",0.96321050093742,2.53625517028446
"648","spore","MB_BestPPCVSL436_CT","18",1.15691889997779,2.61496060588958
"649","spore","MB_BestPPCVSL436_CT","19",1.34196386075711,2.67998290684008
"650","spore","MB_BestPPCVSL436_CT","20",1.52158572038817,2.73784804493736
"651","spore","MB_BestPPCVSL436_CT","21",1.69518576227027,2.78499297187112
"652","spore","MB_BestPPCVSL436_CT","22",1.8641483109076,2.82727462775416
"653","spore","MB_BestPPCVSL436_CT","23",2.02813386694737,2.861726563692
"654","spore","MB_BestPPCVSL436_CT","24",2.18852898678951,2.89183105876201
"655","spore","MB_BestPPCVSL436_CT","25",2.34581540838546,2.91884727482053
"656","spore","MB_BestPPCVSL436_CT","26",2.49718986275361,2.94093038704025
"657","spore","MB_BestPPCVSL436_CT","27",2.6439339059442,2.96085838048749
"658","spore","MB_BestPPCVSL436_CT","28",2.78709978079792,2.97608534628931
"659","spore","MB_BestPPCVSL436_CT","29",2.92688344126948,2.98983935620393
"660","spore","MB_BestPPCVSL436_CT","30",3.06406207950893,3.00359048541939
"661","spore","MB_BestPPCVSL436_CT","31",3.19454888761066,3.01271337906984
"662","spore","MB_BestPPCVSL436_CT","32",3.31750343925398,3.01630386377678
"663","spore","MB_BestPPCVSL436_CT","33",3.43488414890839,3.01652045044418
"664","spore","MB_BestPPCVSL436_CT","34",3.5463677627808,3.01445892000929
"665","spore","MB_BestPPCVSL436_CT","35",3.65311920107422,3.01151193587313
"666","spore","MB_BestPPCVSL436_LT","1",-1.51521291593784,0.892384200149431
"667","spore","MB_BestPPCVSL436_LT","2",-1.48610801838629,0.907842840005964
"668","spore","MB_BestPPCVSL436_LT","3",-1.41907163208173,0.950836577471895
"669","spore","MB_BestPPCVSL436_LT","4",-1.32189665375279,1.02870017680245
"670","spore","MB_BestPPCVSL436_LT","5",-1.20660936937776,1.14384766615498
"671","spore","MB_BestPPCVSL436_LT","6",-1.07395866874979,1.2877626877221
"672","spore","MB_BestPPCVSL436_LT","7",-0.924445136281637,1.43370783285101
"673","spore","MB_BestPPCVSL436_LT","8",-0.763695114360041,1.56403697516428
"674","spore","MB_BestPPCVSL436_LT","9",-0.592319011620383,1.69101740067093
"675","spore","MB_BestPPCVSL436_LT","10",-0.41003865177646,1.82076242959398
"676","spore","MB_BestPPCVSL436_LT","11",-0.218964568206265,1.94189640856304
"677","spore","MB_BestPPCVSL436_LT","12",-0.0248347742693361,2.05699442015516
"678","spore","MB_BestPPCVSL436_LT","13",0.169789655336209,2.16232941467874
"679","spore","MB_BestPPCVSL436_LT","14",0.366286809956765,2.26025193737798
"680","spore","MB_BestPPCVSL436_LT","15",0.56567313235545,2.35677933615977
"681","spore","MB_BestPPCVSL436_LT","16",0.765139160517551,2.44858279136768
"682","spore","MB_BestPPCVSL436_LT","17",0.96321050093742,2.53625517028446
"683","spore","MB_BestPPCVSL436_LT","18",1.15691889997779,2.61496060588958
"684","spore","MB_BestPPCVSL436_LT","19",1.34196386075711,2.67998290684008
"685","spore","MB_BestPPCVSL436_LT","20",1.52158572038817,2.73784804493736
"686","spore","MB_BestPPCVSL436_LT","21",1.69518576227027,2.78499297187112
"687","spore","MB_BestPPCVSL436_LT","22",1.8641483109076,2.82727462775416
"688","spore","MB_BestPPCVSL436_LT","23",2.02813386694737,2.861726563692
"689","spore","MB_BestPPCVSL436_LT","24",2.18852898678951,2.89183105876201
"690","spore","MB_BestPPCVSL436_LT","25",2.34581540838546,2.91884727482053
"691","spore","MB_BestPPCVSL436_LT","26",2.49718986275361,2.94093038704025
"692","spore","MB_BestPPCVSL436_LT","27",2.6439339059442,2.96085838048749
"693","spore","MB_BestPPCVSL436_LT","28",2.78709978079792,2.97608534628931
"694","spore","MB_BestPPCVSL436_LT","29",2.92688344126948,2.98983935620393
"695","spore","MB_BestPPCVSL436_LT","30",3.06406207950893,3.00359048541939
"696","spore","MB_BestPPCVSL436_LT","31",3.19454888761066,3.01271337906984
"697","spore","MB_BestPPCVSL436_LT","32",3.31750343925398,3.01630386377678
"698","spore","MB_BestPPCVSL436_LT","33",3.43488414890839,3.01652045044418
"699","spore","MB_BestPPCVSL436_LT","34",3.5463677627808,3.01445892000929
"700","spore","MB_BestPPCVSL436_LT","35",3.65311920107422,3.01151193587313
"701","spore","MB_MeanSpoilType_CT","1",-1.52271299170498,0.919098466823506
"702","spore","MB_MeanSpoilType_CT","2",-1.47045279003414,0.918578351406785
"703","spore","MB_MeanSpoilType_CT","3",-1.3446277571104,0.934089597286752
"704","spore","MB_MeanSpoilType_CT","4",-1.20188084402963,0.983757633470673
"705","spore","MB_MeanSpoilType_CT","5",-1.00021479136826,1.04802052472179
"706","spore","MB_MeanSpoilType_CT","6",-0.663614737570593,1.09499892174446
"707","spore","MB_MeanSpoilType_CT","7",-0.295778550745389,1.16829441834847
"708","spore","MB_MeanSpoilType_CT","8",0.0720576360798143,1.27441179632955
"709","spore","MB_MeanSpoilType_CT","9",0.473351663689785,1.3632604272098
"710","spore","MB_MeanSpoilType_CT","10",0.88513213894434,1.45972669388307
"711","spore","MB_MeanSpoilType_CT","11",1.30369361382718,1.56130107644553
"712","spore","MB_MeanSpoilType_CT","12",1.73170710693642,1.66261036314081
"713","spore","MB_MeanSpoilType_CT","13",2.15876876297637,1.77575827408531
"714","spore","MB_MeanSpoilType_CT","14",2.58149532635329,1.88995533445788
"715","spore","MB_MeanSpoilType_CT","15",3.0321559480723,1.92403377557614
"716","spore","MB_MeanSpoilType_CT","16",3.49164623412356,1.88922121617715
"717","spore","MB_MeanSpoilType_CT","17",3.92636902741446,1.83355907485181
"718","spore","MB_MeanSpoilType_CT","18",4.3134537192399,1.74388545479205
"719","spore","MB_MeanSpoilType_CT","19",4.65474012343716,1.63084557586879
"720","spore","MB_MeanSpoilType_CT","20",4.96320432778376,1.51347561009419
"721","spore","MB_MeanSpoilType_CT","21",5.24719904888702,1.39781030731045
"722","spore","MB_MeanSpoilType_CT","22",5.51094246393433,1.29127848708914
"723","spore","MB_MeanSpoilType_CT","23",5.74633946051223,1.18873493794463
"724","spore","MB_MeanSpoilType_CT","24",5.94440253819956,1.08359519701138
"725","spore","MB_MeanSpoilType_CT","25",6.10651514294401,0.978563294485729
"726","spore","MB_MeanSpoilType_CT","26",6.23550380046236,0.883254401522014
"727","spore","MB_MeanSpoilType_CT","27",6.33354680127549,0.798411705533353
"728","spore","MB_MeanSpoilType_CT","28",6.41191497253835,0.733932552910434
"729","spore","MB_MeanSpoilType_CT","29",6.47871254124398,0.694608409733884
