plantName,plantID,ID,homogenized_yn,projectNumber,sampling,sampleID,milkType,size,container,dateProcessed,dateInitial,Day,day,greaterThanLessThan,dataValue,countability,count_type
Hood-Portland,M,M_2016b_4231,yes,446,2016b,4231,reducedfat,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D10,10,,130,E,
Hood-Portland,M,M_2016b_4231,yes,446,2016b,4231,reducedfat,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D14,14,,550,,
Hood-Portland,M,M_2016b_4231,yes,446,2016b,4231,reducedfat,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D17,17,,3300,,
Hood-Portland,M,M_2016b_4231,yes,446,2016b,4231,reducedfat,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D21,21,,190000,,
Hood-Portland,M,M_2016b_4232,yes,446,2016b,4232,reducedfat,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,DI,2,,61,E,
Hood-Portland,M,M_2016b_4232,yes,446,2016b,4232,reducedfat,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D7,7,,25000,,
Hood-Portland,M,M_2016b_4232,yes,446,2016b,4232,reducedfat,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D10,10,,7300000,,
Hood-Portland,M,M_2016b_4232,yes,446,2016b,4232,reducedfat,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D14,14,,1.8E8,,
Hood-Portland,M,M_2016b_4232,yes,446,2016b,4232,reducedfat,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D17,17,,1.9E8,,
Hood-Portland,M,M_2016b_4232,yes,446,2016b,4232,reducedfat,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D21,21,,2.4E8,,
Hood-Portland,M,M_2016b_4233,yes,446,2016b,4233,skim,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,DI,2,,120,E,
Hood-Portland,M,M_2016b_4233,yes,446,2016b,4233,skim,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D7,7,,8700,,
Hood-Portland,M,M_2016b_4233,yes,446,2016b,4233,skim,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D10,10,,6000000,,
Hood-Portland,M,M_2016b_4233,yes,446,2016b,4233,skim,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D14,14,,2.0E8,,
Hood-Portland,M,M_2016b_4233,yes,446,2016b,4233,skim,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D17,17,,6.6E8,,
Hood-Portland,M,M_2016b_4233,yes,446,2016b,4233,skim,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D21,21,,2.0E9,,
Hood-Portland,M,M_2016b_4234,yes,446,2016b,4234,skim,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,DI,2,,100,E,
Hood-Portland,M,M_2016b_4234,yes,446,2016b,4234,skim,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D7,7,,220,E,
Hood-Portland,M,M_2016b_4234,yes,446,2016b,4234,skim,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D10,10,,100,E,
Hood-Portland,M,M_2016b_4234,yes,446,2016b,4234,skim,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D14,14,,51,E,
Hood-Portland,M,M_2016b_4234,yes,446,2016b,4234,skim,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D17,17,,750,,
Hood-Portland,M,M_2016b_4234,yes,446,2016b,4234,skim,gal,plastic,2016-09-26T00:00:00Z,2016-09-28T00:00:00Z,D21,21,,8900,,
Hood-Portland,M,M_2017a_4306,yes,448,2017a,4306,whole,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,DI,3,,72,E,
Hood-Portland,M,M_2017a_4306,yes,448,2017a,4306,whole,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D7,7,,20,E,
Hood-Portland,M,M_2017a_4306,yes,448,2017a,4306,whole,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D10,10,,190,E,
Hood-Portland,M,M_2017a_4306,yes,448,2017a,4306,whole,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D14,14,,40000,,
Hood-Portland,M,M_2017a_4306,yes,448,2017a,4306,whole,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D17,17,,2800000,,
Hood-Portland,M,M_2017a_4306,yes,448,2017a,4306,whole,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D21,21,,1700000,,
Hood-Portland,M,M_2017a_4307,yes,448,2017a,4307,reducedfat,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,DI,3,,120,E,
Hood-Portland,M,M_2017a_4307,yes,448,2017a,4307,reducedfat,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D7,7,,41,E,
Hood-Portland,M,M_2017a_4307,yes,448,2017a,4307,reducedfat,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D10,10,,50,E,
Hood-Portland,M,M_2017a_4307,yes,448,2017a,4307,reducedfat,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D14,14,,980,,
Hood-Portland,M,M_2017a_4307,yes,448,2017a,4307,reducedfat,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D17,17,,22000,E,
Hood-Portland,M,M_2017a_4307,yes,448,2017a,4307,reducedfat,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D21,21,,1400000,,
Hood-Portland,M,M_2017a_4308,yes,448,2017a,4308,skim,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,DI,3,,61,E,
Hood-Portland,M,M_2017a_4308,yes,448,2017a,4308,skim,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D7,7,,20,E,
Hood-Portland,M,M_2017a_4308,yes,448,2017a,4308,skim,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D10,10,,170,E,
Hood-Portland,M,M_2017a_4308,yes,448,2017a,4308,skim,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D14,14,>,400000,E,aboveLOD
Hood-Portland,M,M_2017a_4308,yes,448,2017a,4308,skim,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D17,17,,5500000,,
Hood-Portland,M,M_2017a_4308,yes,448,2017a,4308,skim,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D21,21,<,1000,E,belowLOD
Hood-Portland,M,M_2017a_4309,yes,448,2017a,4309,lowfat,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,DI,3,,140,E,
Hood-Portland,M,M_2017a_4309,yes,448,2017a,4309,lowfat,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D7,7,,120,E,
Hood-Portland,M,M_2017a_4309,yes,448,2017a,4309,lowfat,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D10,10,,100,E,
Hood-Portland,M,M_2017a_4309,yes,448,2017a,4309,lowfat,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D14,14,,390,E,
Hood-Portland,M,M_2017a_4309,yes,448,2017a,4309,lowfat,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D17,17,,99000,,
Hood-Portland,M,M_2017a_4309,yes,448,2017a,4309,lowfat,hg,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D21,21,,490000,,
Hood-Portland,M,M_2017a_4311,yes,448,2017a,4311,reducedfat,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,DI,3,,120,E,
Hood-Portland,M,M_2017a_4311,yes,448,2017a,4311,reducedfat,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D7,7,,72,E,
Hood-Portland,M,M_2017a_4311,yes,448,2017a,4311,reducedfat,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D10,10,,92,E,
Hood-Portland,M,M_2017a_4311,yes,448,2017a,4311,reducedfat,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D14,14,,11000,,
Hood-Portland,M,M_2017a_4311,yes,448,2017a,4311,reducedfat,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D17,17,,120000,,
Hood-Portland,M,M_2017a_4311,yes,448,2017a,4311,reducedfat,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D21,21,,4200000,,
Hood-Portland,M,M_2017a_4312,yes,448,2017a,4312,reducedfat,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,DI,3,,51,E,
Hood-Portland,M,M_2017a_4312,yes,448,2017a,4312,reducedfat,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D7,7,,61,E,
Hood-Portland,M,M_2017a_4312,yes,448,2017a,4312,reducedfat,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D10,10,,100,E,
Hood-Portland,M,M_2017a_4312,yes,448,2017a,4312,reducedfat,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D14,14,,510,,
Hood-Portland,M,M_2017a_4312,yes,448,2017a,4312,reducedfat,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D17,17,,270,E,
Hood-Portland,M,M_2017a_4312,yes,448,2017a,4312,reducedfat,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D21,21,,9900,,
Hood-Portland,M,M_2017a_4313,yes,448,2017a,4313,reducedfat,qt,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,DI,3,,51,E,
Hood-Portland,M,M_2017a_4313,yes,448,2017a,4313,reducedfat,qt,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D7,7,,51,E,
Hood-Portland,M,M_2017a_4313,yes,448,2017a,4313,reducedfat,qt,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D10,10,,82,E,
Hood-Portland,M,M_2017a_4313,yes,448,2017a,4313,reducedfat,qt,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D14,14,,1600,,
Hood-Portland,M,M_2017a_4313,yes,448,2017a,4313,reducedfat,qt,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D17,17,,64000,,
Hood-Portland,M,M_2017a_4313,yes,448,2017a,4313,reducedfat,qt,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D21,21,,2800000,,
Hood-Portland,M,M_2017a_4314,yes,448,2017a,4314,skim,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,DI,3,,10,E,
Hood-Portland,M,M_2017a_4314,yes,448,2017a,4314,skim,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D7,7,,260,E,
Hood-Portland,M,M_2017a_4314,yes,448,2017a,4314,skim,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D10,10,,7100,,
Hood-Portland,M,M_2017a_4314,yes,448,2017a,4314,skim,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D14,14,,9100000,,
Hood-Portland,M,M_2017a_4314,yes,448,2017a,4314,skim,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D17,17,,2.0E7,,
Hood-Portland,M,M_2017a_4314,yes,448,2017a,4314,skim,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D21,21,,1.2E8,,
Hood-Portland,M,M_2017a_4315,yes,448,2017a,4315,skim,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,DI,3,<,10,E,belowLOD
Hood-Portland,M,M_2017a_4315,yes,448,2017a,4315,skim,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D7,7,,10,E,
Hood-Portland,M,M_2017a_4315,yes,448,2017a,4315,skim,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D10,10,,61,E,
Hood-Portland,M,M_2017a_4315,yes,448,2017a,4315,skim,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D14,14,,410,,
Hood-Portland,M,M_2017a_4315,yes,448,2017a,4315,skim,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D17,17,,20,E,
Hood-Portland,M,M_2017a_4315,yes,448,2017a,4315,skim,gal,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D21,21,,26,E,
Hood-Portland,M,M_2017a_4316,yes,448,2017a,4316,skim,qt,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,DI,3,<,10,E,belowLOD
Hood-Portland,M,M_2017a_4316,yes,448,2017a,4316,skim,qt,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D7,7,,4900,,
Hood-Portland,M,M_2017a_4316,yes,448,2017a,4316,skim,qt,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D10,10,,2500000,,
Hood-Portland,M,M_2017a_4316,yes,448,2017a,4316,skim,qt,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D14,14,,4.2E7,,
Hood-Portland,M,M_2017a_4316,yes,448,2017a,4316,skim,qt,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D17,17,,8.5E7,,
Hood-Portland,M,M_2017a_4316,yes,448,2017a,4316,skim,qt,plastic,2017-01-09T00:00:00Z,2017-01-12T00:00:00Z,D21,21,,1.7E8,,
Hood-Portland,M,M_2017b_4613,yes,456,2017b,4613,whole,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,DI,3,,610,,
Hood-Portland,M,M_2017b_4613,yes,456,2017b,4613,whole,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D7,7,,350,E,
Hood-Portland,M,M_2017b_4613,yes,456,2017b,4613,whole,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D10,10,,120,E,
Hood-Portland,M,M_2017b_4613,yes,456,2017b,4613,whole,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D14,14,,1900,,
Hood-Portland,M,M_2017b_4613,yes,456,2017b,4613,whole,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D17,17,,10000,,
Hood-Portland,M,M_2017b_4613,yes,456,2017b,4613,whole,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D21,21,,150000,,
Hood-Portland,M,M_2017b_4614,yes,456,2017b,4614,reducedfat,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,DI,3,,520,,
Hood-Portland,M,M_2017b_4614,yes,456,2017b,4614,reducedfat,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D7,7,,310,E,
Hood-Portland,M,M_2017b_4614,yes,456,2017b,4614,reducedfat,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D10,10,,290,E,
Hood-Portland,M,M_2017b_4614,yes,456,2017b,4614,reducedfat,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D14,14,,480,,
Hood-Portland,M,M_2017b_4614,yes,456,2017b,4614,reducedfat,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D17,17,,590,,
Hood-Portland,M,M_2017b_4614,yes,456,2017b,4614,reducedfat,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D21,21,,4000,,
Hood-Portland,M,M_2017b_4615,yes,456,2017b,4615,skim,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,DI,3,,270,E,
Hood-Portland,M,M_2017b_4615,yes,456,2017b,4615,skim,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D7,7,,180,E,
Hood-Portland,M,M_2017b_4615,yes,456,2017b,4615,skim,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D10,10,,160,E,
Hood-Portland,M,M_2017b_4615,yes,456,2017b,4615,skim,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D14,14,,230,E,
Hood-Portland,M,M_2017b_4615,yes,456,2017b,4615,skim,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D17,17,,720,,
Hood-Portland,M,M_2017b_4615,yes,456,2017b,4615,skim,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D21,21,,50,E,
Hood-Portland,M,M_2017b_4616,yes,456,2017b,4616,lowfat,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,DI,3,,270,E,
Hood-Portland,M,M_2017b_4616,yes,456,2017b,4616,lowfat,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D7,7,,200,E,
Hood-Portland,M,M_2017b_4616,yes,456,2017b,4616,lowfat,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D10,10,,140,E,
Hood-Portland,M,M_2017b_4616,yes,456,2017b,4616,lowfat,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D14,14,,220,E,
Hood-Portland,M,M_2017b_4616,yes,456,2017b,4616,lowfat,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D17,17,,220,E,
Hood-Portland,M,M_2017b_4616,yes,456,2017b,4616,lowfat,hg,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D21,21,,230,E,
Hood-Portland,M,M_2017b_4617,yes,456,2017b,4617,reducedfat,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,DI,3,,540,,
Hood-Portland,M,M_2017b_4617,yes,456,2017b,4617,reducedfat,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D7,7,,540,,
Hood-Portland,M,M_2017b_4617,yes,456,2017b,4617,reducedfat,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D10,10,,300,E,
Hood-Portland,M,M_2017b_4617,yes,456,2017b,4617,reducedfat,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D14,14,,100000,,
Hood-Portland,M,M_2017b_4617,yes,456,2017b,4617,reducedfat,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D17,17,,2200000,,
Hood-Portland,M,M_2017b_4617,yes,456,2017b,4617,reducedfat,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D21,21,,1.0E7,,
Hood-Portland,M,M_2017b_4618,yes,456,2017b,4618,reducedfat,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,DI,3,,400,,
Hood-Portland,M,M_2017b_4618,yes,456,2017b,4618,reducedfat,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D7,7,,530,,
Hood-Portland,M,M_2017b_4618,yes,456,2017b,4618,reducedfat,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D10,10,,220,E,
Hood-Portland,M,M_2017b_4618,yes,456,2017b,4618,reducedfat,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D14,14,,560,,
Hood-Portland,M,M_2017b_4618,yes,456,2017b,4618,reducedfat,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D17,17,,960,,
Hood-Portland,M,M_2017b_4618,yes,456,2017b,4618,reducedfat,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D21,21,,4200,,
Hood-Portland,M,M_2017b_4619,yes,456,2017b,4619,skim,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,DI,3,,220,E,
Hood-Portland,M,M_2017b_4619,yes,456,2017b,4619,skim,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D7,7,,260,E,
Hood-Portland,M,M_2017b_4619,yes,456,2017b,4619,skim,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D10,10,,80,E,
Hood-Portland,M,M_2017b_4619,yes,456,2017b,4619,skim,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D14,14,,270,E,
Hood-Portland,M,M_2017b_4619,yes,456,2017b,4619,skim,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D17,17,,3300,,
Hood-Portland,M,M_2017b_4619,yes,456,2017b,4619,skim,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D21,21,,170,E,
Hood-Portland,M,M_2017b_4620,yes,456,2017b,4620,skim,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,DI,3,,130,E,
Hood-Portland,M,M_2017b_4620,yes,456,2017b,4620,skim,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D7,7,,190,E,
Hood-Portland,M,M_2017b_4620,yes,456,2017b,4620,skim,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D10,10,,100,E,
Hood-Portland,M,M_2017b_4620,yes,456,2017b,4620,skim,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D14,14,,230,E,
Hood-Portland,M,M_2017b_4620,yes,456,2017b,4620,skim,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D17,17,,230,E,
Hood-Portland,M,M_2017b_4620,yes,456,2017b,4620,skim,gal,plastic,2017-09-25T00:00:00Z,2017-09-28T00:00:00Z,D21,21,,190,E,
"Hoover's Dairy, Inc.",V,V_2015a_3716,yes,429,2015a,3716,whole,qt,glass,2015-02-03T00:00:00Z,2015-02-04T00:00:00Z,DI,1,,10,E,
"Hoover's Dairy, Inc.",V,V_2015a_3716,yes,429,2015a,3716,whole,qt,glass,2015-02-03T00:00:00Z,2015-02-04T00:00:00Z,D7,7,,25000,,
"Hoover's Dairy, Inc.",V,V_2015a_3716,yes,429,2015a,3716,whole,qt,glass,2015-02-03T00:00:00Z,2015-02-04T00:00:00Z,D10,10,,1.9E7,,
"Hoover's Dairy, Inc.",V,V_2015a_3716,yes,429,2015a,3716,whole,qt,glass,2015-02-03T00:00:00Z,2015-02-04T00:00:00Z,D14,14,,1.5E8,,
"Hoover's Dairy, Inc.",V,V_2015a_3717,yes,429,2015a,3717,reducedfat,qt,glass,2015-02-03T00:00:00Z,2015-02-04T00:00:00Z,DI,1,,100,E,
"Hoover's Dairy, Inc.",V,V_2015a_3717,yes,429,2015a,3717,reducedfat,qt,glass,2015-02-03T00:00:00Z,2015-02-04T00:00:00Z,D7,7,,200000,,
"Hoover's Dairy, Inc.",V,V_2015a_3717,yes,429,2015a,3717,reducedfat,qt,glass,2015-02-03T00:00:00Z,2015-02-04T00:00:00Z,D10,10,,1.8E7,,
"Hoover's Dairy, Inc.",V,V_2015a_3717,yes,429,2015a,3717,reducedfat,qt,glass,2015-02-03T00:00:00Z,2015-02-04T00:00:00Z,D14,14,,1.2E8,,
"Hoover's Dairy, Inc.",V,V_2015a_3718,yes,429,2015a,3718,skim,qt,glass,2015-02-03T00:00:00Z,2015-02-04T00:00:00Z,DI,1,,250,E,
"Hoover's Dairy, Inc.",V,V_2015a_3718,yes,429,2015a,3718,skim,qt,glass,2015-02-03T00:00:00Z,2015-02-04T00:00:00Z,D7,7,,160000,,
"Hoover's Dairy, Inc.",V,V_2015a_3718,yes,429,2015a,3718,skim,qt,glass,2015-02-03T00:00:00Z,2015-02-04T00:00:00Z,D10,10,,1.7E7,,
"Hoover's Dairy, Inc.",V,V_2015a_3718,yes,429,2015a,3718,skim,qt,glass,2015-02-03T00:00:00Z,2015-02-04T00:00:00Z,D14,14,,2.1E8,,
"Hoover's Dairy, Inc.",V,V_2015b_3862,yes,434,2015b,3862,whole,qt,glass,2015-08-04T00:00:00Z,2015-08-05T00:00:00Z,DI,1,,31,E,
"Hoover's Dairy, Inc.",V,V_2015b_3862,yes,434,2015b,3862,whole,qt,glass,2015-08-04T00:00:00Z,2015-08-05T00:00:00Z,D7,7,>,400000,E,aboveLOD
"Hoover's Dairy, Inc.",V,V_2015b_3862,yes,434,2015b,3862,whole,qt,glass,2015-08-04T00:00:00Z,2015-08-05T00:00:00Z,D10,10,,2.1E8,,
"Hoover's Dairy, Inc.",V,V_2015b_3862,yes,434,2015b,3862,whole,qt,glass,2015-08-04T00:00:00Z,2015-08-05T00:00:00Z,D14,14,,1.5E8,,
"Hoover's Dairy, Inc.",V,V_2015b_3863,yes,434,2015b,3863,reducedfat,qt,glass,2015-08-04T00:00:00Z,2015-08-05T00:00:00Z,DI,1,,72,E,
"Hoover's Dairy, Inc.",V,V_2015b_3863,yes,434,2015b,3863,reducedfat,qt,glass,2015-08-04T00:00:00Z,2015-08-05T00:00:00Z,D7,7,>,400000,E,aboveLOD
"Hoover's Dairy, Inc.",V,V_2015b_3863,yes,434,2015b,3863,reducedfat,qt,glass,2015-08-04T00:00:00Z,2015-08-05T00:00:00Z,D10,10,,1.3E8,,
"Hoover's Dairy, Inc.",V,V_2015b_3863,yes,434,2015b,3863,reducedfat,qt,glass,2015-08-04T00:00:00Z,2015-08-05T00:00:00Z,D14,14,,2.7E8,,
"Hoover's Dairy, Inc.",V,V_2015b_3864,yes,434,2015b,3864,skim,qt,glass,2015-08-04T00:00:00Z,2015-08-05T00:00:00Z,DI,1,,310,E,
"Hoover's Dairy, Inc.",V,V_2015b_3864,yes,434,2015b,3864,skim,qt,glass,2015-08-04T00:00:00Z,2015-08-05T00:00:00Z,D7,7,>,400000,E,aboveLOD
"Hoover's Dairy, Inc.",V,V_2015b_3864,yes,434,2015b,3864,skim,qt,glass,2015-08-04T00:00:00Z,2015-08-05T00:00:00Z,D10,10,,1.8E8,,
"Hoover's Dairy, Inc.",V,V_2015b_3864,yes,434,2015b,3864,skim,qt,glass,2015-08-04T00:00:00Z,2015-08-05T00:00:00Z,D14,14,,2.3E8,,
"Hoover's Dairy, Inc.",V,V_2016a_3988,yes,439,2016a,3988,whole,qt,glass,2016-02-09T00:00:00Z,2016-02-10T00:00:00Z,DI,1,,290,E,
"Hoover's Dairy, Inc.",V,V_2016a_3988,yes,439,2016a,3988,whole,qt,glass,2016-02-09T00:00:00Z,2016-02-10T00:00:00Z,D7,7,,1.4E7,,
"Hoover's Dairy, Inc.",V,V_2016a_3988,yes,439,2016a,3988,whole,qt,glass,2016-02-09T00:00:00Z,2016-02-10T00:00:00Z,D10,10,,5.5E8,,
"Hoover's Dairy, Inc.",V,V_2016a_3988,yes,439,2016a,3988,whole,qt,glass,2016-02-09T00:00:00Z,2016-02-10T00:00:00Z,D14,14,,1.6E8,,
"Hoover's Dairy, Inc.",V,V_2016a_3989,yes,439,2016a,3989,reducedfat,qt,glass,2016-02-09T00:00:00Z,2016-02-10T00:00:00Z,DI,1,,220,E,
"Hoover's Dairy, Inc.",V,V_2016a_3989,yes,439,2016a,3989,reducedfat,qt,glass,2016-02-09T00:00:00Z,2016-02-10T00:00:00Z,D7,7,,1.1E7,,
"Hoover's Dairy, Inc.",V,V_2016a_3989,yes,439,2016a,3989,reducedfat,qt,glass,2016-02-09T00:00:00Z,2016-02-10T00:00:00Z,D10,10,,1.3E8,,
"Hoover's Dairy, Inc.",V,V_2016a_3989,yes,439,2016a,3989,reducedfat,qt,glass,2016-02-09T00:00:00Z,2016-02-10T00:00:00Z,D14,14,,3.8E8,,
