VSL Number,Product,SampleID,Plant,Date Collected,Date Processed,Day,Test,GreaterThan/LessThan,Count Value,Countability
433,DRI Extras,22-1,Hood-Concord,15-Jul-15,13-Jul-15,D17,SPC,,118000,
433,DRI Extras,22-1,Hood-Concord,15-Jul-15,13-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,22-2,Hood-Concord,15-Jul-15,13-Jul-15,D17,SPC,,45000,
433,DRI Extras,22-2,Hood-Concord,15-Jul-15,13-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,23-1,Hood-Concord,15-Jul-15,13-Jul-15,D17,SPC,,297,E
433,DRI Extras,23-1,Hood-Concord,15-Jul-15,13-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,23-2,Hood-Concord,15-Jul-15,13-Jul-15,D17,SPC,,102,E
433,DRI Extras,23-2,Hood-Concord,15-Jul-15,13-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,25,Hood-Concord,15-Jul-15,13-Jul-15,D17,SPC,,893000,
433,DRI Extras,25,Hood-Concord,15-Jul-15,13-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,32-1,Hood-Portland,15-Jul-15,13-Jul-15,D17,SPC,,174,E
433,DRI Extras,32-1,Hood-Portland,15-Jul-15,13-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,32-2,Hood-Portland,15-Jul-15,13-Jul-15,D17,SPC,,440,
433,DRI Extras,32-2,Hood-Portland,15-Jul-15,13-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,33-1,Hood-Portland,15-Jul-15,13-Jul-15,D17,SPC,<,10000,E
433,DRI Extras,33-1,Hood-Portland,15-Jul-15,13-Jul-15,D17,CVTA,<,10000,E
433,DRI Extras,33-2,Hood-Portland,15-Jul-15,13-Jul-15,D17,SPC,,215,E
433,DRI Extras,33-2,Hood-Portland,15-Jul-15,13-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,35,Hood-Portland,15-Jul-15,13-Jul-15,D17,SPC,,199000000,
433,DRI Extras,35,Hood-Portland,15-Jul-15,13-Jul-15,D17,CVTA,,198000000,
433,DRI Extras,35-1,Hood-Portland,15-Jul-15,13-Jul-15,D17,SPC,,162000,
433,DRI Extras,35-1,Hood-Portland,15-Jul-15,13-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,35-2,Hood-Portland,15-Jul-15,13-Jul-15,D17,SPC,,81100,
433,DRI Extras,35-2,Hood-Portland,15-Jul-15,13-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,12-2,Hood-Agawam,16-Jul-15,14-Jul-15,D17,SPC,,184,E
433,DRI Extras,12-2,Hood-Agawam,16-Jul-15,14-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,13-2,Hood-Agawam,16-Jul-15,14-Jul-15,D17,SPC,,112,E
433,DRI Extras,13-2,Hood-Agawam,16-Jul-15,14-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,15,Hood-Agawam,16-Jul-15,14-Jul-15,D17,SPC,,9390000,
433,DRI Extras,15,Hood-Agawam,16-Jul-15,14-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,15-1,Hood-Agawam,16-Jul-15,14-Jul-15,D17,SPC,,67200000,
433,DRI Extras,15-1,Hood-Agawam,16-Jul-15,14-Jul-15,D17,CVTA,,21700000,
433,DRI Extras,42-1,Hood-Barre,16-Jul-15,14-Jul-15,D17,SPC,,68800,
433,DRI Extras,42-1,Hood-Barre,16-Jul-15,14-Jul-15,D17,CVTA,<,10,E
433,DRI Extras,43-1,Hood-Barre,16-Jul-15,14-Jul-15,D17,SPC,,51,E
433,DRI Extras,43-1,Hood-Barre,16-Jul-15,14-Jul-15,D17,CVTA,<,10,E
433,Core,11,Hood-Agawam,16-Jul-15,14-Jul-15,D21,SPC,,3070000,
433,Core,11,Hood-Agawam,16-Jul-15,14-Jul-15,D21,CVTA,,29000,
433,Core,12,Hood-Agawam,16-Jul-15,14-Jul-15,D21,SPC,,149000,
433,Core,12,Hood-Agawam,16-Jul-15,14-Jul-15,D21,CVTA,,215,E
433,DRI Extras,12-2,Hood-Agawam,16-Jul-15,14-Jul-15,D21,SPC,,33200,
433,DRI Extras,12-2,Hood-Agawam,16-Jul-15,14-Jul-15,D21,CVTA,<,10,E
433,DRI Extras,13-2,Hood-Agawam,16-Jul-15,14-Jul-15,D21,SPC,,92,E
433,DRI Extras,13-2,Hood-Agawam,16-Jul-15,14-Jul-15,D21,CVTA,<,10,E
433,Core,14,Hood-Agawam,16-Jul-15,14-Jul-15,D21,SPC,,2090000,
433,Core,14,Hood-Agawam,16-Jul-15,14-Jul-15,D21,CVTA,,1240,
433,DRI Extras,15,Hood-Agawam,16-Jul-15,14-Jul-15,D21,SPC,,92800000,
433,DRI Extras,15,Hood-Agawam,16-Jul-15,14-Jul-15,D21,CVTA,,246,E
433,DRI Extras,15-1,Hood-Agawam,16-Jul-15,14-Jul-15,D21,SPC,,409000000,
433,DRI Extras,15-1,Hood-Agawam,16-Jul-15,14-Jul-15,D21,CVTA,,64600000,
433,Core,21,Hood-Concord,15-Jul-15,13-Jul-15,D21,SPC,,21000000,
433,Core,21,Hood-Concord,15-Jul-15,13-Jul-15,D21,CVTA,,542,
433,Core,22,Hood-Concord,15-Jul-15,13-Jul-15,D21,SPC,,70500000,
433,Core,22,Hood-Concord,15-Jul-15,13-Jul-15,D21,CVTA,,2220000,
433,DRI Extras,22-1,Hood-Concord,15-Jul-15,13-Jul-15,D21,SPC,,19400000,
433,DRI Extras,22-1,Hood-Concord,15-Jul-15,13-Jul-15,D21,CVTA,<,10,E
433,DRI Extras,22-2,Hood-Concord,15-Jul-15,13-Jul-15,D21,SPC,,2490000,
433,DRI Extras,22-2,Hood-Concord,15-Jul-15,13-Jul-15,D21,CVTA,<,10,E
433,Core,23,Hood-Concord,15-Jul-15,13-Jul-15,D21,SPC,,108000,
433,Core,23,Hood-Concord,15-Jul-15,13-Jul-15,D21,CVTA,<,10,E
433,DRI Extras,23-1,Hood-Concord,15-Jul-15,13-Jul-15,D21,SPC,,256,E
433,DRI Extras,23-1,Hood-Concord,15-Jul-15,13-Jul-15,D21,CVTA,<,10,E
433,DRI Extras,23-2,Hood-Concord,15-Jul-15,13-Jul-15,D21,SPC,,35000,
433,DRI Extras,23-2,Hood-Concord,15-Jul-15,13-Jul-15,D21,CVTA,<,10,E
433,Core,24,Hood-Concord,15-Jul-15,13-Jul-15,D21,SPC,,9610000,
433,Core,24,Hood-Concord,15-Jul-15,13-Jul-15,D21,CVTA,<,10,E
433,DRI Extras,25,Hood-Concord,15-Jul-15,13-Jul-15,D21,SPC,,15800000,
433,DRI Extras,25,Hood-Concord,15-Jul-15,13-Jul-15,D21,CVTA,<,10,E
433,Core,31,Hood-Portland,15-Jul-15,13-Jul-15,D21,SPC,,27600000000,
433,Core,31,Hood-Portland,15-Jul-15,13-Jul-15,D21,CVTA,,603000000,
433,Core,32,Hood-Portland,15-Jul-15,13-Jul-15,D21,SPC,,708000000,
433,Core,32,Hood-Portland,15-Jul-15,13-Jul-15,D21,CVTA,,651000000,
433,DRI Extras,32-1,Hood-Portland,15-Jul-15,13-Jul-15,D21,SPC,,3100,
433,DRI Extras,32-1,Hood-Portland,15-Jul-15,13-Jul-15,D21,CVTA,<,10,E
433,DRI Extras,32-2,Hood-Portland,15-Jul-15,13-Jul-15,D21,SPC,,28100,
433,DRI Extras,32-2,Hood-Portland,15-Jul-15,13-Jul-15,D21,CVTA,,215,E
433,Core,33,Hood-Portland,15-Jul-15,13-Jul-15,D21,SPC,,9830,
433,Core,33,Hood-Portland,15-Jul-15,13-Jul-15,D21,CVTA,<,10,E
433,DRI Extras,33-1,Hood-Portland,15-Jul-15,13-Jul-15,D21,SPC,,3520,
433,DRI Extras,33-1,Hood-Portland,15-Jul-15,13-Jul-15,D21,CVTA,<,10,E
433,DRI Extras,33-2,Hood-Portland,15-Jul-15,13-Jul-15,D21,SPC,,3260,
433,DRI Extras,33-2,Hood-Portland,15-Jul-15,13-Jul-15,D21,CVTA,<,10,E
433,Core,34,Hood-Portland,15-Jul-15,13-Jul-15,D21,SPC,,1430000000,
433,Core,34,Hood-Portland,15-Jul-15,13-Jul-15,D21,CVTA,,1680000000,
433,DRI Extras,35,Hood-Portland,15-Jul-15,13-Jul-15,D21,SPC,,174000000,
433,DRI Extras,35,Hood-Portland,15-Jul-15,13-Jul-15,D21,CVTA,,211000000,
433,DRI Extras,35-1,Hood-Portland,15-Jul-15,13-Jul-15,D21,SPC,,4390000,
433,DRI Extras,35-1,Hood-Portland,15-Jul-15,13-Jul-15,D21,CVTA,<,10,E
433,DRI Extras,35-2,Hood-Portland,15-Jul-15,13-Jul-15,D21,SPC,,6030000,
433,DRI Extras,35-2,Hood-Portland,15-Jul-15,13-Jul-15,D21,CVTA,<,10,E
433,Core,41,Hood-Barre,16-Jul-15,14-Jul-15,D21,SPC,,10200000,
433,Core,41,Hood-Barre,16-Jul-15,14-Jul-15,D21,CVTA,<,10,E
433,Core,42,Hood-Barre,16-Jul-15,14-Jul-15,D21,SPC,,130000,
433,Core,42,Hood-Barre,16-Jul-15,14-Jul-15,D21,CVTA,,9660,
433,DRI Extras,42-1,Hood-Barre,16-Jul-15,14-Jul-15,D21,SPC,,1270000,
433,DRI Extras,42-1,Hood-Barre,16-Jul-15,14-Jul-15,D21,CVTA,,256,E
433,Core,43,Hood-Barre,16-Jul-15,14-Jul-15,D21,SPC,,3270000,
433,Core,43,Hood-Barre,16-Jul-15,14-Jul-15,D21,CVTA,<,10,E
433,DRI Extras,43-1,Hood-Barre,16-Jul-15,14-Jul-15,D21,SPC,,1530,
433,DRI Extras,43-1,Hood-Barre,16-Jul-15,14-Jul-15,D21,CVTA,<,10,E
433,Core,44,Hood-Barre,16-Jul-15,14-Jul-15,D21,SPC,,2200000,
433,Core,44,Hood-Barre,16-Jul-15,14-Jul-15,D21,CVTA,,29700,
434,Core,21,Upstate Rochester,03-Aug-15,03-Aug-15,DI,SPC,,2110,
434,Core,21,Upstate Rochester,03-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,Core,21,Upstate Rochester,03-Aug-15,03-Aug-15,D7,SPC,,3590,
434,Core,21,Upstate Rochester,03-Aug-15,03-Aug-15,D7,CVTA,,2590,
434,Core,22,Upstate Rochester,03-Aug-15,03-Aug-15,DI,SPC,,72,E
434,Core,22,Upstate Rochester,03-Aug-15,03-Aug-15,DI,CVTA,,10,E
434,Core,22,Upstate Rochester,03-Aug-15,03-Aug-15,D7,SPC,>,400000,E
434,Core,22,Upstate Rochester,03-Aug-15,03-Aug-15,D7,CVTA,>,400000,E
434,DRI Extras,22-1,Upstate Rochester,03-Aug-15,03-Aug-15,DI,SPC,,1270,
434,DRI Extras,22-1,Upstate Rochester,03-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,22-1,Upstate Rochester,03-Aug-15,03-Aug-15,D7,SPC,,1360000,
434,DRI Extras,22-1,Upstate Rochester,03-Aug-15,03-Aug-15,D7,CVTA,,174000,
434,DRI Extras,22-2,Upstate Rochester,03-Aug-15,03-Aug-15,DI,SPC,,297,E
434,DRI Extras,22-2,Upstate Rochester,03-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,22-2,Upstate Rochester,03-Aug-15,03-Aug-15,D7,SPC,,256,E
434,DRI Extras,22-2,Upstate Rochester,03-Aug-15,03-Aug-15,D7,CVTA,<,10,E
434,Core,23,Upstate Rochester,03-Aug-15,03-Aug-15,D7,SPC,,256,E
434,Core,23,Upstate Rochester,03-Aug-15,03-Aug-15,D7,CVTA,,235,E
434,Core,23,Upstate Rochester,03-Aug-15,03-Aug-15,DI,SPC,,31,E
434,Core,23,Upstate Rochester,03-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,23-1,Upstate Rochester,03-Aug-15,03-Aug-15,DI,SPC,,327,E
434,DRI Extras,23-1,Upstate Rochester,03-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,23-1,Upstate Rochester,03-Aug-15,03-Aug-15,D7,SPC,,121,E
434,DRI Extras,23-1,Upstate Rochester,03-Aug-15,03-Aug-15,D7,CVTA,<,10,E
434,DRI Extras,23-2,Upstate Rochester,03-Aug-15,03-Aug-15,DI,SPC,,154,E
434,DRI Extras,23-2,Upstate Rochester,03-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,23-2,Upstate Rochester,03-Aug-15,03-Aug-15,D7,SPC,,112,E
434,DRI Extras,23-2,Upstate Rochester,03-Aug-15,03-Aug-15,D7,CVTA,<,10,E
434,Core,24,Upstate Rochester,03-Aug-15,03-Aug-15,D7,SPC,>,400000,E
434,Core,24,Upstate Rochester,03-Aug-15,03-Aug-15,D7,CVTA,>,400000,E
434,Core,24,Upstate Rochester,03-Aug-15,03-Aug-15,DI,SPC,,532,
434,Core,24,Upstate Rochester,03-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,Core,31,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,SPC,,31,E
434,Core,31,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,Core,31,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,SPC,,113,E
434,Core,31,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,CVTA,,51,E
434,Core,32,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,SPC,,31,E
434,Core,32,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,Core,32,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,SPC,,29700,
434,Core,32,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,CVTA,,35800,
434,DRI Extras,32-1,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,SPC,,399,E
434,DRI Extras,32-1,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,32-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,SPC,,450,
434,DRI Extras,32-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,CVTA,<,10,E
434,DRI Extras,32-2,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,SPC,,726,
434,DRI Extras,32-2,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,32-2,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,SPC,,1480,
434,DRI Extras,32-2,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,CVTA,,542,
434,Core,33,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,SPC,,41,E
434,Core,33,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,Core,33,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,SPC,,13500,
434,Core,33,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,CVTA,,17300,
434,DRI Extras,33-1,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,SPC,,61,E
434,DRI Extras,33-1,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,33-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,SPC,,20900,
434,DRI Extras,33-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,CVTA,,16200,
434,Core,34,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,SPC,,31,E
434,Core,34,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,Core,34,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,SPC,,113,E
434,Core,34,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,CVTA,,51,E
434,DRI Extras,35,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,SPC,,51,E
434,DRI Extras,35,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,35,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,SPC,,72,E
434,DRI Extras,35,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,CVTA,<,10,E
434,DRI Extras,35-1,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,SPC,,174,E
434,DRI Extras,35-1,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,35-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,SPC,,72,E
434,DRI Extras,35-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,CVTA,<,10,E
434,DRI Extras,35-2,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,SPC,,164,E
434,DRI Extras,35-2,Upstate Buffalo,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,35-2,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,SPC,,133,E
434,DRI Extras,35-2,Upstate Buffalo,04-Aug-15,03-Aug-15,D7,CVTA,<,10,E
434,DRI Extras,62,Byrne Dairy,04-Aug-15,03-Aug-15,DI,SPC,,542,
434,DRI Extras,62,Byrne Dairy,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,62,Byrne Dairy,04-Aug-15,03-Aug-15,D7,SPC,,266,E
434,DRI Extras,62,Byrne Dairy,04-Aug-15,03-Aug-15,D7,CVTA,<,10,E
434,DRI Extras,62-1,Byrne Dairy,04-Aug-15,03-Aug-15,DI,SPC,,440,
434,DRI Extras,62-1,Byrne Dairy,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,62-1,Byrne Dairy,04-Aug-15,03-Aug-15,D7,SPC,,174,E
434,DRI Extras,62-1,Byrne Dairy,04-Aug-15,03-Aug-15,D7,CVTA,<,10,E
434,DRI Extras,62-2,Byrne Dairy,04-Aug-15,03-Aug-15,DI,SPC,,184,E
434,DRI Extras,62-2,Byrne Dairy,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,62-2,Byrne Dairy,04-Aug-15,03-Aug-15,D7,SPC,,1820,
434,DRI Extras,62-2,Byrne Dairy,04-Aug-15,03-Aug-15,D7,CVTA,,4900,
434,DRI Extras,63,Byrne Dairy,04-Aug-15,03-Aug-15,DI,SPC,,429,
434,DRI Extras,63,Byrne Dairy,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,63,Byrne Dairy,04-Aug-15,03-Aug-15,D7,SPC,,348,E
434,DRI Extras,63,Byrne Dairy,04-Aug-15,03-Aug-15,D7,CVTA,<,10,E
434,DRI Extras,63-2,Byrne Dairy,04-Aug-15,03-Aug-15,DI,SPC,,225,E
434,DRI Extras,63-2,Byrne Dairy,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,63-2,Byrne Dairy,04-Aug-15,03-Aug-15,D7,SPC,,133,E
434,DRI Extras,63-2,Byrne Dairy,04-Aug-15,03-Aug-15,D7,CVTA,<,10,E
434,DRI Extras,65,Byrne Dairy,04-Aug-15,03-Aug-15,DI,SPC,,205,E
434,DRI Extras,65,Byrne Dairy,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,65,Byrne Dairy,04-Aug-15,03-Aug-15,D7,SPC,,358,E
434,DRI Extras,65,Byrne Dairy,04-Aug-15,03-Aug-15,D7,CVTA,,21,E
434,DRI Extras,65-1,Byrne Dairy,04-Aug-15,03-Aug-15,DI,SPC,,256,E
434,DRI Extras,65-1,Byrne Dairy,04-Aug-15,03-Aug-15,DI,CVTA,,31,E
434,DRI Extras,65-1,Byrne Dairy,04-Aug-15,03-Aug-15,D7,SPC,,154,E
434,DRI Extras,65-1,Byrne Dairy,04-Aug-15,03-Aug-15,D7,CVTA,,532,E
434,DRI Extras,65-2,Byrne Dairy,04-Aug-15,03-Aug-15,DI,SPC,,143,E
434,DRI Extras,65-2,Byrne Dairy,04-Aug-15,03-Aug-15,DI,CVTA,<,10,E
434,DRI Extras,65-2,Byrne Dairy,04-Aug-15,03-Aug-15,D7,SPC,,215,E
434,DRI Extras,65-2,Byrne Dairy,04-Aug-15,03-Aug-15,D7,CVTA,<,10,E
434,DRI Extras,22-1,Upstate Rochester,03-Aug-15,03-Aug-15,D10,SPC,,28900000,
434,DRI Extras,22-1,Upstate Rochester,03-Aug-15,03-Aug-15,D10,CVTA,,41100000,
434,DRI Extras,22-2,Upstate Rochester,03-Aug-15,03-Aug-15,D10,SPC,,92,E
434,DRI Extras,22-2,Upstate Rochester,03-Aug-15,03-Aug-15,D10,CVTA,<,10,E
434,DRI Extras,23-1,Upstate Rochester,03-Aug-15,03-Aug-15,D10,SPC,,82,E
434,DRI Extras,23-1,Upstate Rochester,03-Aug-15,03-Aug-15,D10,CVTA,<,10,E
434,DRI Extras,23-2,Upstate Rochester,03-Aug-15,03-Aug-15,D10,SPC,,31800,
434,DRI Extras,23-2,Upstate Rochester,03-Aug-15,03-Aug-15,D10,CVTA,,45700,
434,DRI Extras,32-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D10,SPC,,112,E
434,DRI Extras,32-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D10,CVTA,<,10,E
434,DRI Extras,32-2,Upstate Buffalo,04-Aug-15,03-Aug-15,D10,SPC,,1000000,
434,DRI Extras,32-2,Upstate Buffalo,04-Aug-15,03-Aug-15,D10,CVTA,,1520000,
434,DRI Extras,33-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D10,SPC,,12700000,
434,DRI Extras,33-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D10,CVTA,,13400000,
434,DRI Extras,35,Upstate Buffalo,04-Aug-15,03-Aug-15,D10,SPC,,276,E
434,DRI Extras,35,Upstate Buffalo,04-Aug-15,03-Aug-15,D10,CVTA,<,10,E
434,DRI Extras,35-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D10,SPC,,327,E
434,DRI Extras,35-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D10,CVTA,<,10,E
434,DRI Extras,35-2,Upstate Buffalo,04-Aug-15,03-Aug-15,D10,SPC,,1420,
434,DRI Extras,35-2,Upstate Buffalo,04-Aug-15,03-Aug-15,D10,CVTA,<,10,E
434,DRI Extras,62,Byrne Dairy,04-Aug-15,03-Aug-15,D10,SPC,,82,E
434,DRI Extras,62,Byrne Dairy,04-Aug-15,03-Aug-15,D10,CVTA,<,10,E
434,DRI Extras,62-1,Byrne Dairy,04-Aug-15,03-Aug-15,D10,SPC,,123,E
434,DRI Extras,62-1,Byrne Dairy,04-Aug-15,03-Aug-15,D10,CVTA,<,10,E
434,DRI Extras,62-2,Byrne Dairy,04-Aug-15,03-Aug-15,D10,SPC,,4910000,
434,DRI Extras,62-2,Byrne Dairy,04-Aug-15,03-Aug-15,D10,CVTA,,6640000,
434,DRI Extras,63,Byrne Dairy,04-Aug-15,03-Aug-15,D10,SPC,,154,E
434,DRI Extras,63,Byrne Dairy,04-Aug-15,03-Aug-15,D10,CVTA,,184,E
434,DRI Extras,63-2,Byrne Dairy,04-Aug-15,03-Aug-15,D10,SPC,,41,E
434,DRI Extras,63-2,Byrne Dairy,04-Aug-15,03-Aug-15,D10,CVTA,<,10,E
434,DRI Extras,65,Byrne Dairy,04-Aug-15,03-Aug-15,D10,SPC,,5020,
434,DRI Extras,65,Byrne Dairy,04-Aug-15,03-Aug-15,D10,CVTA,,3450,
434,DRI Extras,65-1,Byrne Dairy,04-Aug-15,03-Aug-15,D10,SPC,,13400,
434,DRI Extras,65-1,Byrne Dairy,04-Aug-15,03-Aug-15,D10,CVTA,,21,E
434,DRI Extras,65-2,Byrne Dairy,04-Aug-15,03-Aug-15,D10,SPC,,215,E
434,DRI Extras,65-2,Byrne Dairy,04-Aug-15,03-Aug-15,D10,CVTA,<,10,E
434,DRI Extras,22-1,Upstate Rochester,03-Aug-15,03-Aug-15,D14,SPC,,435000000,
434,DRI Extras,22-1,Upstate Rochester,03-Aug-15,03-Aug-15,D14,CVTA,,495000000,
434,DRI Extras,22-2,Upstate Rochester,03-Aug-15,03-Aug-15,D14,SPC,,113,E
434,DRI Extras,22-2,Upstate Rochester,03-Aug-15,03-Aug-15,D14,CVTA,<,10,E
434,DRI Extras,23-1,Upstate Rochester,03-Aug-15,03-Aug-15,D14,SPC,,286,E
434,DRI Extras,23-1,Upstate Rochester,03-Aug-15,03-Aug-15,D14,CVTA,<,10,E
434,DRI Extras,23-2,Upstate Rochester,03-Aug-15,03-Aug-15,D14,SPC,,2350000,
434,DRI Extras,23-2,Upstate Rochester,03-Aug-15,03-Aug-15,D14,CVTA,,6940000,
434,DRI Extras,32-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D14,SPC,,205,E
434,DRI Extras,32-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D14,CVTA,<,10,E
434,DRI Extras,32-2,Upstate Buffalo,04-Aug-15,03-Aug-15,D14,SPC,,17600000,
434,DRI Extras,32-2,Upstate Buffalo,04-Aug-15,03-Aug-15,D14,CVTA,,28300000,
434,DRI Extras,33-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D14,SPC,,30300000,
434,DRI Extras,33-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D14,CVTA,,38700000,
434,DRI Extras,35,Upstate Buffalo,04-Aug-15,03-Aug-15,D14,SPC,,16000,
434,DRI Extras,35,Upstate Buffalo,04-Aug-15,03-Aug-15,D14,CVTA,,10,E
434,DRI Extras,35-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D14,SPC,,31000,
434,DRI Extras,35-1,Upstate Buffalo,04-Aug-15,03-Aug-15,D14,CVTA,<,10,E
434,DRI Extras,35-2,Upstate Buffalo,04-Aug-15,03-Aug-15,D14,SPC,,569000,
434,DRI Extras,35-2,Upstate Buffalo,04-Aug-15,03-Aug-15,D14,CVTA,<,10,E
434,DRI Extras,62,Byrne Dairy,04-Aug-15,03-Aug-15,D14,SPC,,613,
434,DRI Extras,62,Byrne Dairy,04-Aug-15,03-Aug-15,D14,CVTA,<,10,E
434,DRI Extras,62-1,Byrne Dairy,04-Aug-15,03-Aug-15,D14,SPC,>,400000,E
434,DRI Extras,62-1,Byrne Dairy,04-Aug-15,03-Aug-15,D14,CVTA,>,400000,E
434,DRI Extras,62-2,Byrne Dairy,04-Aug-15,03-Aug-15,D14,SPC,,6140,
434,DRI Extras,62-2,Byrne Dairy,04-Aug-15,03-Aug-15,D14,CVTA,<,1000,E
434,DRI Extras,63,Byrne Dairy,04-Aug-15,03-Aug-15,D14,SPC,,654,
434,DRI Extras,63,Byrne Dairy,04-Aug-15,03-Aug-15,D14,CVTA,<,10,E
434,DRI Extras,63-2,Byrne Dairy,04-Aug-15,03-Aug-15,D14,SPC,,941,
434,DRI Extras,63-2,Byrne Dairy,04-Aug-15,03-Aug-15,D14,CVTA,<,10,E
434,DRI Extras,65,Byrne Dairy,04-Aug-15,03-Aug-15,D14,SPC,,1160000,
434,DRI Extras,65,Byrne Dairy,04-Aug-15,03-Aug-15,D14,CVTA,,1130000,
434,DRI Extras,65,Byrne Dairy,04-Aug-15,03-Aug-15,D17,SPC,,13200000,
434,DRI Extras,65-1,Byrne Dairy,04-Aug-15,03-Aug-15,D14,SPC,,137000000,
434,DRI Extras,65-1,Byrne Dairy,04-Aug-15,03-Aug-15,D14,CVTA,>,40000000,E
434,DRI Extras,65-2,Byrne Dairy,04-Aug-15,03-Aug-15,D14,SPC,>,400000,E
434,DRI Extras,65-2,Byrne Dairy,04-Aug-15,03-Aug-15,D14,CVTA,>,400000,E
434,DRI Extras,72,Cornell Dairy,12-Aug-15,11-Aug-15,DI,SPC,,164,E
434,DRI Extras,72,Cornell Dairy,12-Aug-15,11-Aug-15,DI,CVTA,,10,E
434,DRI Extras,72,Cornell Dairy,12-Aug-15,11-Aug-15,D7,SPC,>,400000,E
